reviewId,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app
eef801f3-e594-4e0b-83b8-ae4f670765a7,Better than the traditional banks I had been a customer of.,4,0,4.24,2025-05-06 21:46:09,"Hey there. Thank you for sharing your feedback with us. We always try to make the app better to meet all our customers' needs. If you haven't already, follow us on our social media channels and live the experience to its fullest!
Best Regards, Leon-Your N26 Support Team",2025-05-15 17:46:19,4.24,N26
70a48554-6266-4272-a542-8b0db271d1c6,I would like the option to rearrange the spaces not possible,5,0,4.24,2025-05-06 21:26:18,"Hey Justin, it's now possible to rearrange Spaces with our newest version of the app! Make sure to update yours! Best, Bella. N26 Team.",2024-01-18 10:29:09,4.24,N26
a77acbaa-c5f6-447b-88c2-79062d50ae85,👍,5,0,,2025-05-06 20:47:25,,,,N26
0d7e9d59-2e06-4405-a574-778a4ac8d49b,Push notification not working anymore...,1,0,4.18,2025-05-05 19:27:44,"Hey there, we're sorry for the inconvenience. This issue was solved in our newest app version. Please make sure to update your app. Best, Bella, N26 team.",2025-05-06 15:43:03,4.18,N26
907d3f36-6854-462b-81ce-b8b3007b329e,horror,1,0,,2025-05-05 17:13:07,"Hey Milen, we'd be happy to discuss your feedback with you. If there's anything you'd like us to look at, please reach out to us on our social media channels. We're available on X (Twitter) and on Instagram via @N26 or on the N26DACH, N26IT, N26FR, or N26ES Facebook Pages. Best, Bella, N26 Team.",2025-05-06 15:43:58,,N26
eb96bd20-7880-4805-bc48-7650886402de,"push notifications recently completely broke except for notifications to get other people to join the bank. Bank functionality has been steadily declining over a month now. New updates change the visual and lower the apps functionality. Moving money between my own accounts now has a load time. When I bring charge issues, the support team just says to wait a few weeks. The issues are still not fixed, support won't answer now. The banking statements don't always reflect the reality of your usage.",1,19,4.24,2025-05-05 15:51:26,"Hey Patrick, thanks for reporting this. We're working to solve this notification issue as soon as possible. Best, Bella, N26 Team.",2025-05-02 09:23:11,4.24,N26
63ed9a09-3002-4194-8538-0903cb116e48,"not a real Bank, they decide to close your account without reason. Staying with a real Bank, with real people",1,0,4.24,2025-05-05 12:26:28,"Hey Nuno, under European banking regulations, N26 must carry out routine technical checks on customer accounts. As a regulated institution, this helps us ensure that the funds held in your N26 account are kept safe and secure. We'll never hold funds indefinitely and we'll also keep impacted customers as informed as possible. Best, Bella, N26 team.",2025-05-05 13:39:38,4.24,N26
25d1a3a4-9710-405e-8792-8a204b61446a,"Since the latest update, I no longer receive push notifications for anything! I tried everything according to the FAQ.. I even deleted the app and reinstalled it after restarting the phone - Still NO NOTIFICATIONS!",1,1,4.24,2025-05-04 18:55:16,"Hey there, we're sorry for the inconvenience. Our teams are working to solve this issue as soon as possible. Please make sure to update your app once you see a newer version on your app store. Best, Bella, N26 Team.",2025-05-05 13:42:14,4.24,N26
604232f2-62a3-4ff6-bc3e-c26d2fc7647a,"App is super and very easy to use. Only issue i have is when i want to check overdraft eligibility it seems that there is a bug and it wont check it at all. Also since last N26 app update, app stopped to send push notification.",5,5,4.24,2025-05-04 13:41:06,"Hey, thank you for your time to share your feedback. Regarding the push notification incident, we have implemented a fix for it, so you just need to update your app. For your overdraft eligibility, please feel free to contact us with a support chat from inside the app and we'd be glad to advise you further. Best Regards, Leon-Your N26 Support Team
",2025-05-15 17:49:05,4.24,N26
83bcc8cd-e806-46b5-a8b7-f37af3b39561,Perfect Bank for me and my family!,5,0,4.24,2025-05-04 13:31:46,,,4.24,N26
13f0051d-d6b2-4c36-ba97-69119e2507ec,"I have been a customer for almost 6 years and i have been satisfied since then however after the last update, the app stopped pushing notifications. i made sure everything is turned on in the app and on my phone settings (Android), i also uninstalled the app and reinstalled it but nothing worked. theonly notifications that are being pushed are scheduled payments other notifications are not. please fix this bug ASAP. the notifications help me keep track of my payments and spending. Thank you",3,3,,2025-05-04 09:46:13,"Hey Akram, we're sorry for the inconvenience. We are working to solve this issue as soon as possible! Please make sure to have your app up to date. Best, Bella, N26 Team.",2025-05-05 15:09:38,,N26
1b4b8b63-6e83-4da0-926e-a4e127d17458,good,5,0,,2025-05-03 19:38:15,,,,N26
d5e82cb5-afff-4350-b07b-2c2f3699005c,"since the last update I no more receive payment notifications or confirmation requests on my mobile. I checked and have push notifications active, please fix this as soon as possible, this is a mandatory and useful feature. thank you",1,4,,2025-05-03 12:13:07,"Hey Guillaume, thanks for the feedback. We're working to solve this as soon as possible. Please keep an eye on your new app updates. Best, Bella, N26 Team.",2025-05-05 15:43:09,,N26
c7c673a3-e48e-447e-9ecb-7c5caed0744f,the worst bank ever they close my account with no reason and they still holding my money for 4 months with no responding to my messages don't u never ever use this bank,1,0,4.24,2025-05-02 22:39:15,"Hey Silta, there are many reasons why an account may be closed, like improper usage, a serious breach of the T&Cs, or any behaviour that goes against the general N26 Rules of conduct. We'll never hold funds indefinitely and we'll also keep you as informed as possible while also adhering to our regulatory obligations. Best, Bella, N26 team.",2025-05-07 13:09:05,4.24,N26
5b397392-091d-4085-acfa-e7fac0da0684,"why no accept Bangladeshi Passport, please update system",1,0,4.24,2025-05-02 21:24:48,"Hey Roman, we're only able to conduct identity verification with specific types of documents and the Bangladeshi passport it not supported by our systems. Citizens from Bangladesh can use a resident permit valid for at least one year to prove their identities with us. Best, Bella, N26 Team.",2025-05-07 13:14:20,4.24,N26
7f379772-c8e2-40fb-8fb0-49af0cf24a88,worst bank,1,0,,2025-05-01 19:49:30,"Hey, we're always looking to improve the experience for our customers. If there's anything specific we can look into, please contact us on our social media channels. We're available on X (Twitter) and Instagram via @N26 or on the N26DACH, N26IT, N26FR, or N26 ES Facebook Pages. Best, Bella, N26 Team.",2025-05-02 09:22:15,,N26
28bc740a-751f-4588-96b2-ec1527bc92ca,"I'm spending every time 1 minute when checking my transactions to try to navigate to the transaction's search without touching the ""eye"" icon. It's very frustrating and doesn't change over time. So I'm writing here, because maybe not so many devices are impacted. I have a Pixel 7 pro. Android 15",3,1,4.24,2025-05-01 15:51:00,"Hey Eugene, thanks for sharing your feedback. We'll make sure to pass it on to our dedicated team. If you need further support, feel free to reach out to us via live chat. Best, Bella, N26 Team.",2025-05-02 09:32:59,4.24,N26
59cb161b-ed52-4edd-8cf9-30f81ca258e6,its use less app. lot of time i tried to open my account.but every n26 says error error,1,0,,2025-05-01 15:49:33,"Hey Binder, if you signed up for an account, please try to log in here: https://app.n26.com/login. Each customer can have only one account. If you need further support, you can contact us on X (Twitter) and Instagram via @N26 or on the N26DACH, N26IT, N26FR, or N26 ES Facebook Pages and we'll help you with this. Best, Bella, N26 Team.",2025-05-02 09:34:14,,N26
31706b70-67fd-460a-84bc-790e4e3d4b56,I really enjoy using this app overall. Are there any problems with notifications since the last update?,5,1,4.24,2025-05-01 15:03:38,"Hey Marko, thanks for your review. We're working hard to solve the issue with the notifications as soon as possible! Best, Bella, N26 Team.",2025-05-02 09:35:04,4.24,N26
99eef26a-b6cb-4e6a-8da4-b8323df68121,Really bad experience,1,0,,2025-05-01 14:58:49,"Hey, we are always looking to improve the experience for our customers. If there's anything specific we can look into, please contact us on our social channels.We're available on X (Twitter) and Instagram via @N26 or on the N26DACH, N26IT, N26FR, or N26 ES Facebook Pages. Best, Bella, N26 Team.",2025-05-02 09:35:42,,N26
95f79367-46f5-4a31-a95e-87008254fe6b,"I really love been with N26 in last 6 years, but this last update just killed one of the most useful feat: Android notification. And I know it is not just me. Other people are complaining also. So, please fix it and roll out asap.",3,5,4.24,2025-04-30 12:58:47,"Hey Andre, thanks for your feedback, we'll pass it on to our dedicated team. Best, Bella, N26 Team.",2025-04-30 13:51:52,4.24,N26
debaf5a8-3f6d-4f55-b854-6d808ad92c69,broken notifications on latest version for lots of users,4,2,4.24,2025-04-30 12:17:38,"Hey Dimitris, thanks for your feedback. Our teams are working to solve this with the highest priority. Best, Bella, N26 Team.",2025-04-30 15:20:22,4.24,N26
1065c154-1173-417e-9f32-9a1d72c4e79a,keeps asking me to pair device and not letting me access my account,2,0,4.24,2025-04-28 22:17:05,"Hey Jim, begin by logging in to your N26 app and request an SMS login to authorize the login. You'll see your phone number at the top of the screen. Tap “This phone number is not correct”. Select this even if your phone number is correct and follow the steps to pair. If the issue persists, please contact us via live chat. Best, Bella, N26 team.",2025-04-30 09:01:26,4.24,N26
042dd99d-e1fa-4865-9eb9-5097a185758d,"If you're looking for a one-in-all banking app, this one fits the shoe.",4,0,4.24,2025-04-28 17:24:16,,,4.24,N26
8024ed8a-b952-4f95-b6ed-58d8b21d84cc,"I've had this for years. Now I'm renovating an apartment and as I'm pulling together resources and getting support from friends and family, the activity on my account is so ""irregular"", that they just flat out shadowbanned me. No warning, no inquiry, nothing. Update: ""Not indefinitely"" is a very sly way of saying ""as long as we want"". It's been 3 weeks of accumulating late fees and bad blood for me and still keeping my money frozen for no concrete reason. This is nothing but sheer abuse.",1,3,4.24,2025-04-28 11:04:59,"Hey Konstantin, as regulated bank, we're required to comply with legal and regulatory obligations. Sometimes, to meet those requirements, we might need to terminate our business relationship. We'll never hold funds indefinitely and we'll also keep you as informed as possible while also adhering to our regulatory obligations. Best, Bella, N26 Team.",2025-04-02 11:26:48,4.24,N26
83be161b-a82e-4936-a50b-f1bc8a3b607f,Always unpair automatically my phone after paring (My phone is Xiaomi Mi8),5,1,4.24,2025-04-27 15:20:29,"Hey! We're sorry to hear about this pairing issue. Please send us a DM on X (Twitter) or Instagram via @n26. We're very active there and happy to assist. Best, Peter, N26 Support Team.",2025-04-28 10:08:58,4.24,N26
471b1135-36db-4908-8b90-98c9ebfb6d83,"Been struggling for weeks to update address. Updated the app numerous times. contacted support and sent docs 3 times. canceled the account and will start with a new one. Happy to change review if it turns out to be a fault on my part, but so far I don't believe that's the case.",3,2,4.23,2025-04-26 03:14:07,"Hey Alister, we're sorry to hear that! You can update the address directly from the app in Personal details — Addresses. If this isn't possible, you can contact us via live chat to make this request and send a document not older than 6 weeks so we can update the address for you. Best, Bella, N26 Team.",2025-04-14 14:20:59,4.23,N26
8d7392b3-ad43-47a9-a272-138f9ec6a606,support chat keeps crashing when needed the most.,1,0,4.24,2025-04-25 17:39:21,"Hey Manil, we're sorry to hear that you're having issues using the app on your device. We recommend that you keep the app up to date with Google Play Store. Best regards, Bella, N26 Team.",2025-04-25 15:25:48,4.24,N26
653c405e-c467-42db-942b-90e82ad3b949,"Okay features, horrible customer experience. Not all features available to everyone, not at all transparent, took me weeks to find it out because customer service consists of series of lobotimized monkeys whose job seems to be to stress people more than help them. Might move my account to another bank if I find other features there. Not even premium customers who pay 17 euros/month get a normal experience. Disgraceful treatment.",2,0,,2025-04-25 07:28:37,"Hey, we're always looking to improve the experience for our customers and we're sorry that you had a bad experience. If there's anything specific we can look into, please contact us on our social media channels. We're available on X (Twitter) and Instagram via @N26 or on the N26DACH, N26IT, N26FR, or N26 ES Facebook Pages. Best, Bella, N26 Team.",2025-04-25 15:22:48,,N26
9f54bcdc-42cc-4460-a6da-c35464a1b03f,the bank simply disappeared with my account and my money .... great 👍,1,13,4.24,2025-04-25 01:00:01,"Hey Tata, we're a regulated bank and we'd never withhold customer funds without a valid reason. If you'd like to provide us with more details, we'll be happy to assist you further. You can contact us on X (Twitter) and Instagram via @N26 and on the N26DACH, N26IT, N26FR, or N26ES Facebook Pages. Best, Bella, N26 Team.",2025-04-25 15:24:19,4.24,N26
954b6683-b863-4e37-9439-92f3a4c61b31,The app says is no longer compatible with my device. How am I going to check my balance now?,1,0,4.15,2025-04-24 21:25:45,"Hey! At the moment, you can access your account via Webapp: https://app.n26.com/login. After providing your credentials to log in, you'll receive a message to authorize the login on your paired device. Please select ""I didn't get a notification"" and follow the steps to receive an SMS on to authorize your login. Best, Bella, N26 Team.",2025-04-25 15:28:14,4.15,N26
1a2ee36a-f817-468e-88d2-4c546d409792,"Impossible to open account. I've sent images of my PPS card 3 times and they're all clear, no blur, image clear, hologram clear and card is in margins. Yet I'm constantly declined because of my ID. PPS is official Irish Government ID. N26 emails tell me to contact support, yet you can only contact support through the app. I can't access this feature because I'm stuck on the app asking for photographic ID. edit: your app says passport OR ID card, PPS is only ID card in Ireland, so app is wrong",1,1,4.23,2025-04-24 11:28:06,"Hey Martin, the PPS card isn't a supported document by our system. You can check out our supported documents here: https://support.n26.com/en-eu/account-and-personal-details/verifying-my-identity/how-to-prove-my-identity. If you need to contact us via chat, you can open a visitor live chat from our Support Center. Best, Bella, N26 Team.",2025-04-24 09:55:28,4.23,N26
b456baa5-995a-4a6c-931c-daadd1d3282d,"I asked why I couldn't trade ETF - the operator answered because of Ukrainian nationality. However, I live, work and pay huge taxes for 🇩🇪 more than 4 years. Then he ended chat. It looks like a discrimination. upd. Are you telling partner requires that (and by coincidence you can not disclose what is the partner, right)? Why DKB allows to buy all stocks (German and US) - sure, they have different ""partner""? I'm not saying you're laying, but the situation is very strange.",1,1,4.23,2025-04-22 14:58:26,"Hey, N26 Stocks & ETFs eligibility criteria are defined not only by N26, but also by our partner, who's responsible for the nationalities that the product is available to. Once a nationality is added to the list of accepted nationalities by our partner, this may then be extended to prospective N26 customers. Best, Bella, N26 Team.",2025-04-22 14:16:30,4.23,N26
a6944ab4-61dd-4b03-8135-40f62c1849eb,The app itself has a lot of bugs but the service is good.,2,0,,2025-04-22 11:30:11,"Hey Leah, we're sorry to hear that you're experiencing some issues with the app. If you'd like to reach out to us on our social media channels and provide more detail, we can then best advise you. We're available on X (Twitter) and on Instagram via @N26 or on the N26DACH, N26IT, N26FR, or N26ES Facebook Pages. Best, Bella, N26 Team.",2025-04-22 13:27:09,,N26
37d5eb0b-757f-483e-a5f5-510032ea2b2c,useless app and customer support as well,1,0,,2025-04-21 21:48:35,"Hey Rahul, if you want to give us more information about your review or if you have any problems with your account, please contact us on one of our social media channels. We'll be happy to help. We're on X (Twitter) and Instagram through @N26 or on the N26DACH, N26IT, N26FR, or N26ES Facebook Pages. Best, Bella, N26 Team.",2025-04-22 13:36:31,,N26
fd310db5-0c71-4b9d-9dbd-d08a8d784b53,"Terrible verification experience. I couldn't not hear the agent's voice because of internet connection and she blamed me and left the chat. You have to do weird actions with your passport which I have never experienced with any other internet banking. Now I don't even know they will delete my data after I canceled my verification or not. Bad staff, terrible app.",1,11,4.23,2025-04-21 21:18:19,"Hey Gudrat, we're sorry about the issues with your verification. If you need any support with this or if you'd like to delete your data, please contact us and we'll help you with this: https://support.n26.com/en-eu/chat. Best, Bella, N26 Team",2025-04-22 13:53:07,4.23,N26
717f6406-7571-4880-a63a-2c8eb2c1ef26,Can't open an account cos you don't have the UK. 😒,1,0,,2025-04-19 13:13:16,"Hey Dahlia, we don't offer accounts in the UK anymore. You can check out our supported countries here: https://support.n26.com/en-eu/account-and-personal-details/opening-an-account/can-i-open-an-n26-account-in-my-country. Best, Bella, N26 Team.",2025-04-22 14:17:59,,N26
0f06f31d-6d68-49af-88f8-94367f0af5cc,"N26 is slipping. Despite its great features and benefits, the customer service and refund process have seriously declined. I’ve spent 4 months chasing a refund for a digital product, providing emails, seller responses, and proof of calls—yet no resolution. It’s frustrating and disappointing. N26 used to stand out, but now I question their reliability when real issues arise.",2,2,4.23,2025-04-17 18:16:24,"Hey! We're sorry to hear that. Please send us a DM on Twitter @n26_support or Instagram @n26. We are very active there and happy to assist. Best, Peter - N26 Support Team.",2022-08-12 09:45:50,4.23,N26
a42ebe0c-6ee3-4e84-8afa-e337007a1fc5,works fine,5,0,4.23,2025-04-17 10:41:06,,,4.23,N26
5349ef60-e6ca-4d24-bb31-8a3fc57f38e0,I openned my account 2 years ago. My paired phone ıs my old phone and for this phone ıt says the app is not compatible wıth this phone. Sınce ı cannot open the app ın my prevıous phone ı cannot unpair the phone and pair wıth my new phone. How can ı solve this?,2,2,4.23,2025-04-17 09:55:46,"Hey Elif, you can pair your new device by logging into it and authorizing your login with an SMS. Once you're on your account on your new device, tap on your initials located in the top right corner of Home, then go to Settings - Security - Pair phone. The other one will be automatically unpaired after you complete the process. Best, Bella N26 team",2025-04-22 14:25:18,4.23,N26
15f7fe4f-628b-4e51-bd70-d40b065a91ca,App looks good for the business Online Services Worlds Wild,5,0,,2025-04-16 21:48:33,,,,N26
5d4cb723-f52e-43bf-8cb0-e15565b7ada6,Ich habe die Standard Konto gewählt aber trotzdem 10 Euro wurde abgezogen.,1,0,4.23,2025-04-15 18:30:25,,,4.23,N26
280e79c3-75c1-4185-afec-7a5fcf2428e0,"My experience with N26 has been quite frustrating, primarily due to their verification process. Currently, the only available method is Video Ident, which I find both inconvenient and excessively time-consuming. In contrast, other banks offer E-Ident-a method that utilizes NFC and similar technologies to verify your identity rapidly, typically using just your ID.",1,0,,2025-04-15 17:53:26,"Hey Kent, thanks for your feedback. As a fully-licensed and regulated bank, N26 must adhere to strict industry standards and guidelines regarding the verification of all potential customers.The method you'll use to do your ID verification depends on your nationality, your country of residence, and the type of ID you use. Best, Bella, N26 Team.",2025-04-16 09:49:19,,N26
5f4bbbe3-e3c2-4c0e-a1e2-93ede340452b,"I had a metal plan and I used their support chat to ask about the process of closing my account. They kindly offered me a few options among which was keeping the account active, downgrading it, keeping insurance etc, which I found OK and wanted to think about how to proceed so I didn't give any feedback at the time. Later I got a notification that my account is closed! very bad approach to a client. Why then bother giving options if at the end you do what you want to without a client's consent??",1,2,4.23,2025-04-15 15:30:52,"Hey Jasmina, we're sorry to hear that and would be happy to check this further for you. If you'd like to provide us with more info, please reach out to us on our social media channels. We're available on X (Twitter) and Instagram via @N26 and on the N26DACH, N26IT, N26FR, or N26ES Facebook Pages. Best, Bella, N26 Team.",2025-04-16 09:51:16,4.23,N26
570cde29-3677-4bf2-bdf2-b172cea8df48,C A T A S T R O P H I Q U E Ne pas y aller et encore moins ne pas investir avec eux,1,0,4.23,2025-04-15 09:56:26,"Bonjour, les modifications de données sont sensibles et régies par des mesures de sécurité strictes. Un dispositif peut évoluer dans le temps. Nos agents vous guident en respectant ces mesures. Nous restons disponibles en message privé sur X (Twitter), @N26FR, Facebook, N26FR et Instagram, N26fr, si vous le souhaitez. Cordialement, Alex de N26",2023-11-28 14:02:37,4.23,N26
5a4987cf-59f4-43ba-9a2f-35bf2dec356e,"Good luck getting access to your account with a new phone and phone number. Endless circlejerk, no seriois support available. do not risk your assets with a clown show like n26",1,1,3.49,2025-04-15 09:00:26,"Hey Ofur-Juan, you need to contact us via live chat to update your phone number, then you can pair a new device. Please open a visitor live chat here: https://support.n26.com/en-eu/app-and-features/contact-n26/how-to-contact-n26. Our specialists will be able to help you with this. Best, Bella, N26 Team.",2025-04-15 13:25:10,3.49,N26
21cb8a92-5472-4611-b4ef-87a7aabbc0ea,"Getting much worse with the time A lot of new features made the fundamental functions very buggy. I am not able to download documents. When I press on the pdfs in messages, the file format is not recognised and so not opened.",2,1,4.23,2025-04-14 23:15:58,"Hey Tommaso, thanks for your feedback. We'd like to investigate this further. Please contact us on one of our social media channels. We're available on X (Twitter) and Instagram via @N26 and on the N26DACH, N26IT, N26FR, or N26ES Facebook Pages. Best, Bella, N26 Team.",2025-04-09 10:39:17,4.23,N26
3a4a6959-49fe-4dcf-a9fb-a92a442619d2,Have decided to close my account but there is no option in the app to do so. I also tried to do this by following an online link but after signing in to the app again all I get is a message telling me to add money,1,2,4.23,2025-04-13 22:12:39,"Hi there, Customer services can help solve this via support chat:
In App:
1. Log into your account
2. Tap on the 'messages' icon (with the questions mark) on the top right corner
3. Scroll down and tap Live chat
Web app:
1. Log in from https://app.n26.com
2. Open a chat in the bottom right corner of your screen.
Kind Regards, Ben, N26 support",2025-04-14 11:25:27,4.23,N26
4e6a18cc-c19a-47cb-b492-f2bdb57ecf01,worst bank,1,0,4.23,2025-04-13 20:36:49,"Hi there,
Thanks for taking the time to leave a review. We're sorry to hear that you have not been able to make the most of your account. We can also be reached on our social media channels. X via @N26, or Instagram via @N26. You can also message directly via the N26IT, N26FR, or N26ES Facebook pages. Best regards, Ben, your N26 support",2025-04-14 11:27:35,4.23,N26
0b525f40-67d4-4eed-9f1a-f651ad721816,n26 is simply nice .great customer support service been using it since 2019 no issues,5,0,,2025-04-13 17:11:10,,,,N26
7fe67d7f-9974-46e8-b2bc-80f529cb6ce1,fantastic app 💯.,5,0,4.23,2025-04-13 16:09:16,,,4.23,N26
8f151976-6fb0-4c2a-a9c6-cbf695cf81a3,very very bad,1,0,4.23,2025-04-13 07:41:36,"Hey Syed, thanks for your feedback. If you'd like to provide us with more information or if you're experiencing any issues with your account, we'd be happy to advise you further. We're available on X (Twitter) and Instagram via @N26 and on the N26DACH, N26IT, N26FR, or N26ES Facebook Pages. Best, Bella, N26 Team.",2025-04-14 14:07:51,4.23,N26
93cb27e8-c94f-48df-a0d7-ffa4349e8c19,"Been a customer for 10 years and it's all good until you have a problem and try to reach someone to help you. At that point you realize there is no customer service and that you are better off with a traditional bank. Time to delete the account, never want to hear from you again",1,3,4.23,2025-04-12 11:27:34,"Hey Marius, we're sorry to hear that you're having issues reaching out to us. We'd like to help you with your request as quickly as possible. Please contact us on one of our social media channels. We're available on X (Twitter) and Instagram via @N26 and on the N26DACH, N26IT, N26FR, or N26ES Facebook Pages. Best, Bella, N26 Team.",2025-04-14 14:23:07,4.23,N26
cdf74c6b-e054-413e-bef2-bfa8ee4c4573,"N26 developers/product planners: Please remove Investments from the landing screen or at least make its display there optional. I don't want to see my investments' current value every time I log in, as I think looking too often is a bad habit. I only want to see it if I specifically go looking for it. Other users might like seeing it on the landing screen so making its display there optional would allow us all to tailor it to our own preference. Apart from this, great app, keep up the good work!",4,19,4.23,2025-04-11 20:27:15,"Hey John, thanks for sharing your feedback. We'll pass it on to our product team. You can customize your Home page now. Just scroll down to the bottom to find the ""Customize"" button. Click on Edit and drag the most important items for you to the top. Best, Bella, N26 team.",2025-04-15 14:06:13,4.23,N26
75e94e2a-454c-42b0-a0a2-8d2092fe39bc,"I've been using N26 for a while. Only because the traditional German banks are so terrible and bureaucratic. In their customer support there is an option where it asks you if you want to speak to a human, but you might as well be talking to the robot. The ""humans"" just spit out the same generic nonsense that doesn't address the point at all.",1,4,4.23,2025-04-11 14:02:36,"Hey Reema, we're sorry to hear that you had a bad experience with our support. If there's anything specific we can look into, please contact us on our social media channels. We're available on X (Twitter) and Instagram via @N26 or on the N26DACH, N26IT, N26FR, or N26 ES Facebook Pages. Best, Bella, N26 Team.",2025-04-15 14:17:04,4.23,N26
b42c3b15-e463-4f39-ae05-affd41cd6319,"Very poor application, when you do investment just shows buying rate when you want sell it doesn't show rate, not like any other company. It's glitches so many times, poor stock options. Not sure given 5 stars need to improve a lot",4,1,4.23,2025-04-11 12:17:52,"Hey Alper, thanks for your feedback. When you sell your assets, you will be informed of the Stock or ETF value equivalent for the selected amount in Euro, and about the waiting time-frame for the money to settle. Best, Bella, N26 Team.",2025-04-11 10:03:30,4.23,N26
5e9e6456-544b-4333-adb9-7f460da63644,I do not recommend this bank. Very poor customer support and lack of service,1,1,4.22,2025-04-10 00:58:25,"Hey, thanks for your feedback. We'd be happy to help you with any issue you may be experiencing with your account. Feel free to reach out to us on X (Twitter) and Instagram via @N26 and on the N26DACH, N26IT, N26FR, or N26ES Facebook Pages. Best, Bella, N26 Team.",2025-04-10 09:32:29,4.22,N26
b61a66e5-a512-469d-a96e-97f333010bb4,When are you coming to Morocco?,1,0,,2025-04-09 23:46:19,"Hey Mehdi, thanks for your interest in joining us! We have no information to share about opening in a new international market at the moment. Should this change in the future, trust that you’ll hear it from us first. Best, Bella, N26 Team.",2025-04-10 09:36:31,,N26
118b1009-6ae2-4c9f-8f2d-187bb98f9461,"Comme beaucoup, ils m'ont fermé mon compte sans explication et retour en arrière possible. Alors que c'est moi qui m'étais fait arnaquer, et pas LEUR faute en plus. Un comble ! Fuyez, ce n'est plus ce que c'était.",1,0,4.23,2025-04-09 23:27:05,,,4.23,N26
1454214e-2141-4709-a05f-d06f0d4a8319,"last update is so bad sometimes i can't login saying too much login please wait 30 minutes, and i only try once",5,0,4.22,2025-04-09 20:18:41,"Hey Mahmoud, thanks for your feedback. We recommend that you change your connection and try to access the account again. If you are using Wifi, try to login with mobile data or vice versa. If the issue persists, please contact us on X (Twitter) or Instagram via @N26 and on the N26DACH, N26IT, N26FR or N26ES Facebook Pages. Best, Bella, N26 Team.",2025-04-10 09:37:37,4.22,N26
2feba77e-acca-4426-ba1a-049a7f9fed85,"As a foreigner in Spain, I could not open an account using the NIE, and it does not even have the option to scan this type of document. Also, the in-app camera to upload documents is not working as expected. After some tries and using my local passport, at the end of the process, it just says the account could not be created due to legal reasons. Cannot contact support since I do not have an account. How do I delete my data then from your platform since I can't use your service? GDPR much?",1,3,4.23,2025-04-09 20:16:08,"Hey Madalin, we're really sorry for any disappointment. As a regulated mobile bank, we're obliged to securely verify all customers with a supported document by our system. You can contact us via live chat to request a deletion of your data: https://support.n26.com/en-eu/chat. Best, Bella, N26 Team.
",2025-04-10 09:44:14,4.23,N26
8d4fe8a0-efcf-4b37-a33f-e04336254515,bad online confirmation service. the workers have no tolerance. when you don't understand a single instruction they just end up the interview.,1,0,4.22,2025-04-08 19:45:18,"Hey Bilal, we're sorry for the difficulties you had while registering with us. To open an account, you must verify yourself in one of our supported languages: English, German, Italian, Spanish or French. If you need to change the verification language, we can help you with this. Contact us on Instagram or X via @n26. Best, Bella, N26 Team.",2025-04-09 09:22:45,4.22,N26
1f5ff79b-8d84-48e8-8b53-fd6b892cadad,"web app not working, difficult if not impossible to download csv statements... I don't understand why not make this available directly in the app",3,0,4.22,2025-04-07 18:49:23,"Hey Eduardo, thanks for your feedback. You can download your Statements in CSV format by clicking the Download icon and, under CSV, select the start and end dates you need and click on Download CSV: https://support.n26.com/en-eu/account-and-personal-details/bank-statements-and-confirmations/how-to-get-bank-statement-n26. Best, Bella, N26 Team.",2025-04-08 17:01:22,4.22,N26
b2c17f8e-991c-4e78-af38-fce4f04d8321,"It doesn't pair my German phone number to the app, and it doen't give the reason or how to repair the error",1,0,4.22,2025-04-07 17:22:29,"Hey Siwar, we're sorry for the trouble you are experiencing. If you still need support, please contact us on one of our social media channels, we'll be happy to help. We're available on X (Twitter) and Instagram via @N26 and on the N26DACH, N26IT, N26FR, or N26ES Facebook Pages. Best, Bella, N26 Team.",2025-04-08 17:08:20,4.22,N26
19a82e04-d2b5-411b-86dd-e2860c615bd4,"Excellent app, super customer service, pre paid credit card that is accepted everywhere I went and where cc are accepted. smooth, easy. As always, take your time to get yourself acquainted with the app and read the conditions to see if the card is for you.",5,7,4.22,2025-04-07 12:41:09,,,4.22,N26
0512ced9-e06c-4aa6-9b01-4f4b4168cf09,"app now too many sell ups, making the app difficult to use",4,0,4.22,2025-04-05 10:00:36,"Hey Andreas, thanks for your feedback. You can customize your Home page now, just scroll down to the bottom to find the ""Customize"" button. Click on Edit and drag the most important items for you to the top. Best, Bella, N26 Team.",2025-04-09 09:32:01,4.22,N26
f2bde115-3310-4f97-8087-ded209e30495,"While the app is useful, it's slow to load. After authentication, it takes 8-10 seconds for the app to open. Can someone please check this?",3,1,4.22,2025-04-04 07:52:30,"Hey Govind, thanks for your feedback. We'll pass it on to our dedicated team to check this for you. Best, Bella, N26 Team.",2025-04-04 09:25:12,4.22,N26
116b5424-113c-4732-bf67-85f23ada28a8,"Hasn't worked for a month now, literally has my money as a hostage ""an error has occurred"" is all I get from this app.",1,1,,2025-04-04 00:47:50,"Hey, we recommend that you change your connection and try to access the account again. For example, if you are using Wifi, try to login with mobile data or vice versa. If the issue persists, please contact us on X (Twitter) or Instagram via @N26 and on the N26DACH, N26IT, N26FR or N26ES Facebook Pages. Best, Bella, N26 Team.",2025-04-04 09:26:06,,N26
